DayofMonth str,DayOfWeek str,FlightDate int,UniqueCarrier str,AirlineID int,Carrier str,TailNum str,FlightNum int,OriginAirportID int,OriginAirportSeqID int,OriginCityMarketID int,Origin str,OriginCityName str,OriginState str,OriginStateFips int,OriginStateName str,OriginWac int
5,3,20121205,MQ,20398,MQ,N689MQ,2985,11049,1104902,31049,CLL,CollegeStation/BryanTX,TX,48,Texas,74
28,5,20121228,B6,20409,B6,N206JB,690,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
6,4,20121206,AA,19805,AA,N4XNAA,1251,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
17,1,20121217,WN,19393,WN,N7735A,3545,13232,1323202,30977,MDW,ChicagoIL,IL,17,Illinois,41
19,3,20121219,UA,19977,UA,N768UA,219,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
20,4,20121220,WN,19393,WN,N387SW,2038,13796,1379601,32457,OAK,OaklandCA,CA,6,California,91
7,5,20121207,UA,19977,UA,N213UA,724,12173,1217301,32134,HNL,HonoluluHI,HI,15,Hawaii,2
29,6,20121229,B6,20409,B6,N519JB,148,14027,1402702,34027,PBI,WestPalmBeach/PalmBeachFL,FL,12,Florida,33
16,7,20121216,B6,20409,B6,N648JB,642,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
22,6,20121222,US,20355,US,N554UW,1788,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
21,5,20121221,DL,19790,DL,N990DL,1973,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
31,1,20121231,DL,19790,DL,N344NW,9,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
10,1,20121210,UA,19977,UA,N32404,52,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
20,4,20121220,B6,20409,B6,N632JB,246,12954,1295402,32575,LGB,LongBeachCA,CA,6,California,91
24,1,20121224,WN,19393,WN,N423WN,3599,13796,1379601,32457,OAK,OaklandCA,CA,6,California,91
15,6,20121215,OO,20304,OO,N916SW,5292,11337,1133703,31337,DLH,DuluthMN,MN,27,Minnesota,63
27,4,20121227,F9,20436,F9,N930FR,214,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
16,7,20121216,MQ,20398,MQ,N724MQ,2768,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
24,1,20121224,MQ,20398,MQ,N812MQ,3405,14960,1496002,34960,SPS,WichitaFallsTX,TX,48,Texas,74
20,4,20121220,AA,19805,AA,N5CCAA,1399,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
2,7,20121202,EV,20366,EV,N34111,4306,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
4,2,20121204,B6,20409,B6,N662JB,254,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
19,3,20121219,AS,19930,AS,N552AS,38,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
31,1,20121231,WN,19393,WN,N245WN,1757,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
15,6,20121215,WN,19393,WN,N485WN,2926,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
12,3,20121212,DL,19790,DL,N972DL,1945,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
4,2,20121204,AA,19805,AA,N502AA,2091,14524,1452401,34524,RIC,RichmondVA,VA,51,Virginia,38
14,5,20121214,UA,19977,UA,N24633,1676,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
20,4,20121220,FL,20437,FL,N930AT,402,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
4,2,20121204,HA,19690,HA,N490HA,520,12173,1217301,32134,HNL,HonoluluHI,HI,15,Hawaii,2
21,5,20121221,AS,19930,AS,N778AS,62,14828,1482802,34828,SIT,SitkaAK,AK,2,Alaska,1
29,6,20121229,AA,19805,AA,N3DVAA,1787,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
1,6,20121201,WN,19393,WN,N511SW,3142,13796,1379601,32457,OAK,OaklandCA,CA,6,California,91
25,2,20121225,HA,19690,HA,N480HA,157,13830,1383002,33830,OGG,KahuluiHI,HI,15,Hawaii,2
19,3,20121219,US,20355,US,N744P,2022,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
23,7,20121223,HA,19690,HA,N485HA,236,12173,1217301,32134,HNL,HonoluluHI,HI,15,Hawaii,2
23,7,20121223,AA,19805,AA,N4XFAA,1033,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
6,4,20121206,EV,20366,EV,N12540,4171,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
23,7,20121223,OO,20304,OO,N707SK,6319,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
27,4,20121227,EV,20366,EV,N14993,3834,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
7,5,20121207,MQ,20398,MQ,N530MQ,3692,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
29,6,20121229,US,20355,US,N660AW,53,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
26,3,20121226,OO,20304,OO,N986CA,5319,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
1,6,20121201,FL,20437,FL,N893AT,259,11267,1126702,31267,DAY,DaytonOH,OH,39,Ohio,44
17,1,20121217,US,20355,US,N206UW,1503,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
11,2,20121211,OO,20304,OO,N455CA,4814,14893,1489302,33192,SMF,SacramentoCA,CA,6,California,91
10,1,20121210,DL,19790,DL,N920DE,1934,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
17,1,20121217,DL,19790,DL,N962DN,2238,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
2,7,20121202,DL,19790,DL,N953DN,1799,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
9,7,20121209,AA,19805,AA,N3EYAA,1415,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
30,7,20121230,WN,19393,WN,N484WN,611,12339,1233904,32337,IND,IndianapolisIN,IN,18,Indiana,42
1,6,20121201,DL,19790,DL,N336NW,1701,10721,1072102,30721,BOS,BostonMA,MA,25,Massachusetts,13
27,4,20121227,WN,19393,WN,N226WN,4730,14893,1489302,33192,SMF,SacramentoCA,CA,6,California,91
1,6,20121201,DL,19790,DL,N353NB,2260,13244,1324402,33244,MEM,MemphisTN,TN,47,Tennessee,54
4,2,20121204,FL,20437,FL,N942AT,374,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
17,1,20121217,OO,20304,OO,N862AS,2696,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
9,7,20121209,F9,20436,F9,N906FR,807,14802,1480202,34802,SHD,StauntonVA,VA,51,Virginia,38
3,1,20121203,MQ,20398,MQ,N532MQ,3852,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
13,4,20121213,EV,20366,EV,N16927,4686,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
14,5,20121214,MQ,20398,MQ,N733MQ,2868,10136,1013603,30136,ABI,AbileneTX,TX,48,Texas,74
22,6,20121222,WN,19393,WN,N213WN,4695,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
22,6,20121222,B6,20409,B6,N346JB,588,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
3,1,20121203,UA,19977,UA,N17229,1412,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
3,1,20121203,WN,19393,WN,N656SW,117,10599,1059904,30599,BHM,BirminghamAL,AL,1,Alabama,51
24,1,20121224,WN,19393,WN,N449WN,3596,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
21,5,20121221,AA,19805,AA,N612AA,1487,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
29,6,20121229,VX,21171,VX,N840VA,12,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
28,5,20121228,AS,19930,AS,N593AS,773,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
4,2,20121204,EV,20366,EV,N528CA,4944,10781,1078102,30781,BTR,BatonRougeLA,LA,22,Louisiana,72
13,4,20121213,B6,20409,B6,N284JB,977,10792,1079204,30792,BUF,BuffaloNY,NY,36,NewYork,22
30,7,20121230,WN,19393,WN,N615SW,1139,14122,1412202,30198,PIT,PittsburghPA,PA,42,Pennsylvania,23
24,1,20121224,AA,19805,AA,N564AA,2238,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
7,5,20121207,AA,19805,AA,N3GVAA,709,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
31,1,20121231,UA,19977,UA,N57439,1126,10721,1072102,30721,BOS,BostonMA,MA,25,Massachusetts,13
12,3,20121212,MQ,20398,MQ,N521MQ,4643,11066,1106602,31066,CMH,ColumbusOH,OH,39,Ohio,44
4,2,20121204,AS,19930,AS,N596AS,108,10299,1029904,30299,ANC,AnchorageAK,AK,2,Alaska,1
4,2,20121204,WN,19393,WN,N395SW,668,12191,1219102,31453,HOU,HoustonTX,TX,48,Texas,74
28,5,20121228,B6,20409,B6,N536JB,35,12478,1247802,31703,JFK,NewYorkNY,NY,36,NewYork,22
13,4,20121213,B6,20409,B6,N746JB,200,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
22,6,20121222,UA,19977,UA,N87512,1190,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
19,3,20121219,AA,19805,AA,N567AA,1727,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
25,2,20121225,AA,19805,AA,N489AA,549,13342,1334205,33342,MKE,MilwaukeeWI,WI,55,Wisconsin,45
15,6,20121215,B6,20409,B6,N537JB,966,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
29,6,20121229,EV,20366,EV,N710EV,4954,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
9,7,20121209,MQ,20398,MQ,N615MQ,3453,11193,1119302,33105,CVG,CincinnatiOH,KY,21,Kentucky,52
11,2,20121211,EV,20366,EV,N11113,5916,14307,1430702,30721,PVD,ProvidenceRI,RI,44,RhodeIsland,15
1,6,20121201,WN,19393,WN,N250WN,1835,10140,1014002,30140,ABQ,AlbuquerqueNM,NM,35,NewMexico,86
4,2,20121204,FL,20437,FL,N344AT,28,14908,1490803,32575,SNA,SantaAnaCA,CA,6,California,91
26,3,20121226,WN,19393,WN,N257WN,4395,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
1,6,20121201,UA,19977,UA,N414UA,529,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
25,7,20121125,AA,19805,AA,N541AA,444,13198,1319801,33198,MCI,KansasCityMO,MO,29,Missouri,64
26,3,20121226,YV,20378,YV,N935LR,2849,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
23,7,20121223,AA,19805,AA,N4XXAA,472,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
3,1,20121203,WN,19393,WN,N385SW,718,12191,1219102,31453,HOU,HoustonTX,TX,48,Texas,74
2,7,20121202,DL,19790,DL,N922DX,1022,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
29,6,20121229,UA,19977,UA,N38424,1493,10423,1042302,30423,AUS,AustinTX,TX,48,Texas,74
13,4,20121213,WN,19393,WN,N234WN,563,13796,1379601,32457,OAK,OaklandCA,CA,6,California,91
3,1,20121203,DL,19790,DL,N369NB,1946,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
11,2,20121211,B6,20409,B6,N805JB,1096,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
6,4,20121206,OO,20304,OO,N794SK,6529,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
4,2,20121204,US,20355,US,N171US,1810,14635,1463502,31714,RSW,FortMyersFL,FL,12,Florida,33
17,1,20121217,WN,19393,WN,N346SW,1084,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
29,6,20121229,WN,19393,WN,N422WN,1778,11540,1154003,30615,ELP,ElPasoTX,TX,48,Texas,74
23,7,20121223,VX,21171,VX,N854VA,130,12892,1289203,32575,LAX,LosAngelesCA,CA,6,California,91
12,3,20121212,MQ,20398,MQ,N621MQ,2823,15624,1562401,31504,VPS,ValparaisoFL,FL,12,Florida,33
21,5,20121221,WN,19393,WN,N480WN,3961,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
8,6,20121208,OO,20304,OO,N806SK,4618,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
25,2,20121225,FL,20437,FL,N959AT,421,13232,1323202,30977,MDW,ChicagoIL,IL,17,Illinois,41
17,1,20121217,YV,20378,YV,N904FJ,2806,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
31,1,20121231,UA,19977,UA,N417UA,793,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
9,7,20121209,US,20355,US,N700UW,1477,14100,1410002,34100,PHL,PhiladelphiaPA,PA,42,Pennsylvania,23
12,3,20121212,FL,20437,FL,N891AT,644,11697,1169703,32467,FLL,FortLauderdaleFL,FL,12,Florida,33
3,1,20121203,WN,19393,WN,N924WN,2868,13232,1323202,30977,MDW,ChicagoIL,IL,17,Illinois,41
12,3,20121212,WN,19393,WN,N910WN,727,12191,1219102,31453,HOU,HoustonTX,TX,48,Texas,74
17,1,20121217,WN,19393,WN,N775SW,1187,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
24,1,20121224,FL,20437,FL,N608AT,284,11433,1143302,31295,DTW,DetroitMI,MI,26,Michigan,43
18,2,20121218,UA,19977,UA,N54711,1083,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
6,4,20121206,VX,21171,VX,N855VA,913,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
13,4,20121213,AS,19930,AS,N626AS,386,14057,1405702,34057,PDX,PortlandOR,OR,41,Oregon,92
1,6,20121201,OO,20304,OO,N445SW,4514,14869,1486903,34614,SLC,SaltLakeCityUT,UT,49,Utah,87
20,4,20121220,WN,19393,WN,N792SW,2908,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
21,5,20121221,F9,20436,F9,N930FR,851,15016,1501603,31123,STL,St.LouisMO,MO,29,Missouri,64
3,1,20121203,AA,19805,AA,N3HNAA,2212,10423,1042302,30423,AUS,AustinTX,TX,48,Texas,74
17,1,20121217,US,20355,US,N810AW,174,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
23,7,20121223,EV,20366,EV,N879AS,5088,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
2,7,20121202,AS,19930,AS,N796AS,484,14747,1474703,30559,SEA,SeattleWA,WA,53,Washington,93
14,5,20121214,UA,19977,UA,N37290,1660,11066,1106602,31066,CMH,ColumbusOH,OH,39,Ohio,44
13,4,20121213,EV,20366,EV,N13975,3838,10431,1043102,30431,AVL,AshevilleNC,NC,37,NorthCarolina,36
13,4,20121213,WN,19393,WN,N291WN,648,15370,1537002,34653,TUL,TulsaOK,OK,40,Oklahoma,73
16,7,20121216,WN,19393,WN,N275WN,2758,14100,1410002,34100,PHL,PhiladelphiaPA,PA,42,Pennsylvania,23
24,1,20121224,WN,19393,WN,N8306H,1707,12191,1219102,31453,HOU,HoustonTX,TX,48,Texas,74
18,2,20121218,B6,20409,B6,N715JB,985,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
16,7,20121216,MQ,20398,MQ,N939MQ,3397,13158,1315802,33158,MAF,Midland/OdessaTX,TX,48,Texas,74
9,7,20121209,MQ,20398,MQ,N672MQ,2954,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
7,5,20121207,FL,20437,FL,N982AT,642,14492,1449202,34492,RDU,Raleigh/DurhamNC,NC,37,NorthCarolina,36
11,2,20121211,EV,20366,EV,N16911,5961,13296,1329604,30721,MHT,ManchesterNH,NH,33,NewHampshire,14
31,1,20121231,DL,19790,DL,N767NC,1990,14685,1468502,34685,SAV,SavannahGA,GA,13,Georgia,34
27,4,20121227,YV,20378,YV,N919FJ,2806,13796,1379601,32457,OAK,OaklandCA,CA,6,California,91
2,7,20121202,AA,19805,AA,N426AA,895,11278,1127802,30852,DCA,WashingtonDC,VA,51,Virginia,38
13,4,20121213,F9,20436,F9,N922FR,854,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
12,3,20121212,AA,19805,AA,N5BSAA,2003,13204,1320402,31454,MCO,OrlandoFL,FL,12,Florida,33
13,4,20121213,AA,19805,AA,N3CJAA,2099,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
25,2,20121225,DL,19790,DL,N779NC,1095,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
28,5,20121228,WN,19393,WN,N606SW,3706,11259,1125903,30194,DAL,DallasTX,TX,48,Texas,74
28,5,20121228,EV,20366,EV,N608QX,5320,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
4,2,20121204,EV,20366,EV,N844AS,5162,11641,1164102,31641,FAY,FayettevilleNC,NC,37,NorthCarolina,36
30,7,20121230,MQ,20398,MQ,N846MQ,4016,10268,1026802,30268,ALO,WaterlooIA,IA,19,Iowa,61
27,4,20121227,AA,19805,AA,N424AA,1766,12889,1288903,32211,LAS,LasVegasNV,NV,32,Nevada,85
18,2,20121218,WN,19393,WN,N771SA,1502,14027,1402702,34027,PBI,WestPalmBeach/PalmBeachFL,FL,12,Florida,33
11,2,20121211,YV,20378,YV,N929LR,2732,11193,1119302,33105,CVG,CincinnatiOH,KY,21,Kentucky,52
3,1,20121203,DL,19790,DL,N610DL,1734,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
24,1,20121224,UA,19977,UA,N73283,100,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
16,7,20121216,F9,20436,F9,N920FR,653,13342,1334205,33342,MKE,MilwaukeeWI,WI,55,Wisconsin,45
13,4,20121213,AS,19930,AS,N596AS,591,14262,1426202,34262,PSP,PalmSpringsCA,CA,6,California,91
7,5,20121207,UA,19977,UA,N13750,1210,15304,1530402,33195,TPA,TampaFL,FL,12,Florida,33
23,7,20121223,OO,20304,OO,N797SK,5625,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
11,2,20121211,EV,20366,EV,N844AS,4888,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
27,4,20121227,UA,19977,UA,N24211,1615,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
13,4,20121213,VX,21171,VX,N633VA,809,14057,1405702,34057,PDX,PortlandOR,OR,41,Oregon,92
28,5,20121228,OO,20304,OO,N565SW,6282,12436,1243602,32436,IYK,InyokernCA,CA,6,California,91
20,4,20121220,AS,19930,AS,N589AS,858,12173,1217301,32134,HNL,HonoluluHI,HI,15,Hawaii,2
19,3,20121219,B6,20409,B6,N531JB,503,11618,1161802,31703,EWR,NewarkNJ,NJ,34,NewJersey,21
12,3,20121212,OO,20304,OO,N549CA,4538,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
12,3,20121212,AA,19805,AA,N3DCAA,1522,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
26,3,20121226,AA,19805,AA,N3DXAA,708,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
20,4,20121220,EV,20366,EV,N12996,5992,13198,1319801,33198,MCI,KansasCityMO,MO,29,Missouri,64
29,6,20121229,YV,20378,YV,N909FJ,2849,13796,1379601,32457,OAK,OaklandCA,CA,6,California,91
9,7,20121209,OO,20304,OO,N969SW,5630,10713,1071302,30713,BOI,BoiseID,ID,16,Idaho,83
27,4,20121227,AA,19805,AA,N424AA,1555,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
2,7,20121202,EV,20366,EV,N12530,4292,11415,1141501,31335,DRT,DelRioTX,TX,48,Texas,74
1,6,20121201,OO,20304,OO,N719SK,6209,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
17,1,20121217,WN,19393,WN,N256WN,3437,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
10,1,20121210,WN,19393,WN,N237WN,1366,12391,1239102,31703,ISP,IslipNY,NY,36,NewYork,22
10,1,20121210,AA,19805,AA,N3FEAA,1321,12264,1226402,30852,IAD,WashingtonDC,VA,51,Virginia,38
4,2,20121204,EV,20366,EV,N135EV,5413,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
26,3,20121226,US,20355,US,N675AW,418,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
1,6,20121201,AA,19805,AA,N3BAAA,1226,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
5,3,20121205,US,20355,US,N742PS,1268,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
31,1,20121231,OO,20304,OO,N582SW,5307,11002,1100202,31002,CIC,ChicoCA,CA,6,California,91
12,3,20121212,WN,19393,WN,N7735A,1029,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
19,3,20121219,UA,19977,UA,N437UA,781,14100,1410002,34100,PHL,PhiladelphiaPA,PA,42,Pennsylvania,23
17,1,20121217,UA,19977,UA,N37427,1653,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
28,5,20121228,UA,19977,UA,N73256,1632,10140,1014002,30140,ABQ,AlbuquerqueNM,NM,35,NewMexico,86
13,4,20121213,WN,19393,WN,N523SW,211,10821,1082103,30852,BWI,BaltimoreMD,MD,24,Maryland,35
27,4,20121227,DL,19790,DL,N916DE,1034,14027,1402702,34027,PBI,WestPalmBeach/PalmBeachFL,FL,12,Florida,33
9,7,20121209,YV,20378,YV,N920FJ,2705,11057,1105703,31057,CLT,CharlotteNC,NC,37,NorthCarolina,36
21,5,20121221,UA,19977,UA,N423UA,432,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
24,1,20121224,B6,20409,B6,N634JB,431,12953,1295302,31703,LGA,NewYorkNY,NY,36,NewYork,22
8,6,20121208,WN,19393,WN,N624SW,1894,14893,1489302,33192,SMF,SacramentoCA,CA,6,California,91
11,2,20121211,UA,19977,UA,N33292,1116,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
10,1,20121210,AA,19805,AA,N437AA,2076,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
3,1,20121203,AA,19805,AA,N3DNAA,583,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
11,2,20121211,EV,20366,EV,N15941,4707,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
19,3,20121219,UA,19977,UA,N37293,1554,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
7,5,20121207,OO,20304,OO,N815SK,4484,12266,1226603,31453,IAH,HoustonTX,TX,48,Texas,74
21,5,20121221,DL,19790,DL,N353NB,1977,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
8,6,20121208,WN,19393,WN,N354SW,1772,11433,1143302,31295,DTW,DetroitMI,MI,26,Michigan,43
27,4,20121227,MQ,20398,MQ,N601MQ,4093,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
2,7,20121202,AA,19805,AA,N3DAAA,1095,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
20,4,20121220,AS,19930,AS,N558AS,37,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
8,6,20121208,B6,20409,B6,N184JB,1115,14524,1452401,34524,RIC,RichmondVA,VA,51,Virginia,38
21,5,20121221,WN,19393,WN,N446WN,4790,14100,1410002,34100,PHL,PhiladelphiaPA,PA,42,Pennsylvania,23
23,7,20121223,YV,20378,YV,N921FJ,2821,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
16,7,20121216,MQ,20398,MQ,N737MQ,4487,14492,1449202,34492,RDU,Raleigh/DurhamNC,NC,37,NorthCarolina,36
26,3,20121226,WN,19393,WN,N373SW,4816,11259,1125903,30194,DAL,DallasTX,TX,48,Texas,74
5,3,20121205,WN,19393,WN,N245WN,356,13232,1323202,30977,MDW,ChicagoIL,IL,17,Illinois,41
4,2,20121204,WN,19393,WN,N662SW,798,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
18,2,20121218,OO,20304,OO,N445SW,4729,14457,1445702,34457,RAP,RapidCitySD,SD,46,SouthDakota,67
13,4,20121213,DL,19790,DL,N336NW,762,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
21,5,20121221,DL,19790,DL,N907DL,1004,13487,1348702,31650,MSP,MinneapolisMN,MN,27,Minnesota,63
27,4,20121227,DL,19790,DL,N986DL,2212,14193,1419303,33728,PNS,PensacolaFL,FL,12,Florida,33
29,6,20121229,MQ,20398,MQ,N611MQ,2782,11298,1129803,30194,DFW,Dallas/FortWorthTX,TX,48,Texas,74
14,5,20121214,B6,20409,B6,N705JB,259,10721,1072102,30721,BOS,BostonMA,MA,25,Massachusetts,13
14,5,20121214,FL,20437,FL,N926AT,571,14193,1419303,33728,PNS,PensacolaFL,FL,12,Florida,33
14,5,20121214,UA,19977,UA,N442UA,740,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
12,3,20121212,EV,20366,EV,N11176,5976,13871,1387102,33316,OMA,OmahaNE,NE,31,Nebraska,65
22,6,20121222,US,20355,US,N808AW,51,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
8,6,20121208,F9,20436,F9,N930FR,661,11292,1129202,30325,DEN,DenverCO,CO,8,Colorado,82
2,7,20121202,MQ,20398,MQ,N842MQ,4073,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
29,6,20121229,OO,20304,OO,N786SK,6294,11921,1192102,31921,GJT,GrandJunctionCO,CO,8,Colorado,82
20,4,20121220,OO,20304,OO,N234SW,6476,14771,1477101,32457,SFO,SanFranciscoCA,CA,6,California,91
29,6,20121229,UA,19977,UA,N549UA,617,13830,1383002,33830,OGG,KahuluiHI,HI,15,Hawaii,2
2,7,20121202,OO,20304,OO,N506CA,2965,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
26,3,20121226,B6,20409,B6,N561JB,939,10529,1052904,30529,BDL,HartfordCT,CT,9,Connecticut,11
24,1,20121224,WN,19393,WN,N497WN,1130,14107,1410702,30466,PHX,PhoenixAZ,AZ,4,Arizona,81
2,7,20121202,DL,19790,DL,N952DL,630,11433,1143302,31295,DTW,DetroitMI,MI,26,Michigan,43
19,3,20121219,EV,20366,EV,N12957,4232,11042,1104202,30647,CLE,ClevelandOH,OH,39,Ohio,44
24,1,20121224,MQ,20398,MQ,N3AEMQ,3828,13930,1393002,30977,ORD,ChicagoIL,IL,17,Illinois,41
20,4,20121220,AA,19805,AA,N5DLAA,519,13303,1330303,32467,MIA,MiamiFL,FL,12,Florida,33
10,1,20121210,DL,19790,DL,N534US,1186,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
12,3,20121212,MQ,20398,MQ,N503MQ,4668,10397,1039705,30397,ATL,AtlantaGA,GA,13,Georgia,34
18,2,20121218,DL,19790,DL,N919DN,1575,12339,1233904,32337,IND,IndianapolisIN,IN,18,Indiana,42
12,3,20121212,OO,20304,OO,N294SW,5615,14689,1468902,34689,SBA,SantaBarbaraCA,CA,6,California,91
